text,label
Novartis hits acquisition trail,0
MCI shareholder sues to stop bid,0
'Standoff' on Deutsche's LSE bid,0
Bush to outline 'toughest' budget,0
Orange colour clash set for court,0
Standard Life cuts policy bonuses,0
EMI shares hit by profit warning,0
China's Shanda buys stake in Sina,0
Mixed reaction to Man Utd offer,0
Gold falls on IMF sale concerns,0
Electronics firms eye plasma deal,0
MG Rover China tie-up 'delayed',0
US bank boss hails 'genius' Smith,0
Economy 'strong' in election year,0
SEC to rethink post-Enron rules,0
Nissan names successor to Ghosn,0
Ukraine trims privatisation check,0
Absa and Barclays talks continue,0
Rescue hope for Borussia Dortmund,0
Standard Life concern at LSE bid,0
BP surges ahead on high oil price,0
Oil companies get Russian setback,0
Gaming firm to sell UK dog tracks,0
Man Utd to open books to Glazer,0
Sales 'fail to boost High Street',0
McDonald's to sponsor MTV show,0
Call to save manufacturing jobs,0
Tsunami 'to hit Sri Lanka banks',0
Shares rise on new Man Utd offer,0
Yukos drops banks from court bid,0
Venezuela reviews foreign deals,0
Lloyd's of London head chides FSA,0
Bat spit drug firm goes to market,0
Vodafone appoints new Japan boss,0
Pension hitch for long-living men,0
Card fraudsters 'targeting web',0
Britannia members' £42m windfall,0
Firms pump billions into pensions,0
UK homes hit £3.3 trillion total,0
Economy 'strong' in election year,0
G7 backs Africa debt relief plan,0
Q&A: Malcolm Glazer and Man Utd,0
Making your office work for you,0
Market unfazed by Aurora setback,0
The 'ticking budget' facing the US,0
Ebbers 'aware' of WorldCom fraud,0
Renault boss hails 'great year',0
Survey confirms property slowdown,0
Bush budget seeks deep cutbacks,0
Profits stall at China's Lenovo,0
MCI shares climb on takeover bid,0
BT offers equal access to rivals,0
Jobs growth still slow in the US,0
News Corp eyes video games market,0
Call to overhaul UK state pension,0
Singapore growth at 8.1% in 2004,0
Turkey knocks six zeros off lira,0
S Korea spending boost to economy,0
Latin America sees strong growth,0
Asia shares defy post-quake gloom,0
Booming markets shed few tears,0
Asian quake hits European shares,0
Split-caps pay £194m compensation,0
French suitor holds LSE meeting,0
Troubled Marsh under SEC scrutiny,0
Could Yukos be a blessing in disguise?,0
Nasdaq planning $100m share sale,0
Giving financial gifts to children,0
Air China in $1bn London listing,0
Oil prices reach three-month low,0
Arsenal 'may seek full share listing',0
Markets signal Brazilian recovery,0
Markets fall on weak dollar fears,0
Google shares fall as staff sell,0
Five million Germans out of work,0
India power shares jump on debut,0
Turkey turns on the economic charm,0
SBC plans post-takeover job cuts,0
German bidder in talks with LSE,0
Amex shares up on spin-off news,0
Axa Sun Life cuts bonus payments,0
Chinese dam firm 'defies Beijing',0
Stock market eyes Japan recovery,0
Iraqi voters turn to economic issues,0
EU 'too slow' on economic reforms,0
China continues breakneck growth,0
Japan's ageing workforce: built to last,0
GE sees 'excellent' world economy,0
UK economy facing 'major risks',0
Bank holds interest rate at 4.75%,0
Tobacco giants hail court ruling,0
Steady job growth continues in US,0
Glazer makes new Man Utd approach,0
Wall Street cheers Bush victory,0
Business confidence dips in Japan,0
Millions 'to lose textile jobs',0
"Dutch bank to lay off 2,850 staff",0
Fannie Mae 'should restate books',0
US to rule on Yukos refuge call,0
J&J agrees $25bn Guidant deal,0
Libya takes $1bn in unfrozen funds,0
Cactus diet deal for Phytopharm,0
Brazil plays down Varig rescue,0
Bombardier chief to leave company,0
Brazil approves bankruptcy reform,0
Retail sales show festive fervour,0
Cairn shares slump on oil setback,0
French boss to leave EADS,0
AstraZeneca hit by drug failure,0
Strong quarterly growth for Nike,0
Stormy year for property insurers,0
Parmalat sues 45 banks over crash,0
Irish company hit by Iraqi report,0
Yukos unit fetches $9bn at auction,0
S&N extends Indian beer venture,0
Euronext 'poised to make LSE bid',0
Christmas shoppers flock to tills,0
Mystery surrounds new Yukos owner,0
Euronext joins bid battle for LSE,0
Iraq and Afghanistan in WTO talks,0
Diageo to buy US wine firm,0
Tokyo says deflation 'controlled',0
No seasonal lift for house market,0
Yukos seeks court action on sale,0
Indy buys into India paper,0
Senior Fannie Mae bosses resign,0
Cannabis hopes for drug firm,0
Bush to get 'tough' on deficit,0
House prices drop as sales slow,0
Fresh hope after Argentine crisis,0
Disney settles disclosure charges,0
Putin backs state grab for Yukos,0
Troubled Marsh under SEC scrutiny,0
US firm pulls out of Iraq,0
Boeing secures giant Japan order,0
Banker loses sexism claim,0
Building giant in asbestos payout,0
Police detain Chinese milk bosses,0
India's Deccan seals $1.8bn deal,0
Venezuela and China sign oil deal,0
Jarvis sells Tube stake to Spain,0
Honda wins China copyright ruling,0
Air Jamaica back in state control,0
Battered dollar hits another low,0
Quake's economic costs emerging,0
Disaster claims 'less than $10bn',0
India-Pakistan peace boosts trade,0
US to probe airline travel chaos,0
S Korean lender faces liquidation,0
Dollar hits new low versus euro,0
Mild winter drives US oil down 6%,0
Share boost for feud-hit Reliance,0
Giant waves damage S Asia economy,0
Asia shares defy post-quake gloom,0
Israeli economy picking up pace,0
S Korea spending boost to economy,0
Soros group warns of Kazakh close,0
Deutsche attacks Yukos case,0
GM in crunch talks on Fiat future,0
Record year for Chilean copper,0
US consumer confidence up,0
Cash gives way to flexible friend,0
Go-ahead for Balkan oil pipeline,0
Durex maker SSL awaits firm bid,0
Nasdaq planning $100m-share sale,0
WMC says Xstrata bid is too low,0
Takeover offer for Sunderland FC,0
Warning over US pensions deficit,0
Beer giant swallows Russian firm,0
US manufacturing expands,0
Singapore growth at 8.1% in 2004,0
Madagascar completes currency switch,0
Quiksilver moves for Rossignol,0
Dollar hovers around record lows,0
S Korean credit card firm rescued,0
Dollar slides ahead of New Year,0
VW considers opening Indian plant,0
Ukraine strikes Turkmen gas deal,0
Reliance unit loses Anil Ambani,0
India opens skies to competition,0
Oil rebounds from weather effect,0
Ban on forced retirement under 65,0
Fed warns of more US rate rises,0
Weak end-of-year sales hit Next,0
Tate & Lyle boss bags top award,0
Krispy Kreme shares hit,0
Germany nears 1990 jobless level,0
Venezuela identifies 'idle' farms,0
Egypt to sell off state-owned bank,0
Wal-Mart to pay $14m in gun suit,0
Yukos heading back to US courts,0
Deutsche Boerse set to 'woo' LSE,0
Laura Ashley chief stepping down,0
US Airways staff agree to pay cut,0
Delta cuts fares in survival plan,0
Profits jump at China's top bank,0
Green reports shun supply chain,0
Tsunami to cost Sri Lanka $1.3bn,0
Indian oil firm eyes Yukos assets,0
Monsanto fined $1.5m for bribery,0
Marsh executive in guilty plea,0
US interest rate rise expected,0
WorldCom bosses' $54m payout,0
Continental 'may run out of cash',0
House prices rebound says Halifax,0
Mixed Christmas for US retailers,0
India's Deccan gets more planes,0
South African car demand surges,0
UK bank seals South Korean deal,0
DaimlerChrysler's 2004 sales rise,0
Tsunami cost hits Jakarta shares,0
Iran budget seeks state sell-offs,0
EC calls truce in deficit battle,0
Enron bosses in $168m payout,0
UK house prices dip in November,0
Steady job growth continues in US,0
Barclays shares up on merger talk,0
US firm 'bids for Lacroix label',0
$1m payoff for former Shell boss,0
India and Iran in gas export deal,0
LSE 'sets date for takeover deal',0
News Corp makes $5.4bn Fox offer,0
Israel looks to US for bank chief,0
EU-US seeking deal on air dispute,0
Nortel in $300m profit revision,0
Minister hits out at Yukos sale,0
Chinese exports rise 25% in 2004,0
Karachi stocks hit historic high,0
US trade gap ballooned in October,0
US prepares for hybrid onslaught,0
Mitsubishi in Peugeot link talks,0
BA to suspend two Saudi services,0
Cairn Energy in Indian gas find,0
Asia quake increases poverty risk,0
Fosters buys stake in winemaker,0
ECB holds rates amid growth fears,0
China bans new tobacco factories,0
UK interest rates held at 4.75%,0
German economy rebounds,0
US trade deficit widens sharply,0
Trade gap narrows as exports rise,0
Lesotho textile workers lose jobs,0
Kraft cuts snack ads for children,0
Khodorkovsky quits Yukos shares,0
Executive trio leave Aer Lingus,0
US in EU tariff chaos trade row,0
News Corp eyes video games market,0
US Ahold suppliers face charges,0
Wal-Mart fights back at accusers,0
US retail sales surge in December,0
Winemaker rejects Foster's offer,0
McDonald's boss Bell dies aged 44,0
US industrial output growth eases,0
LSE doubts boost bidders' shares,0
Qantas considers offshore option,0
Gazprom 'in $36m back-tax claim',0
Germany calls for EU reform,0
Parmalat founder offers apology,0
'Golden economic period' to end,0
Jobs go at Oracle after takeover,0
Beijingers fume over parking fees,0
GM issues 2005 profits warning,0
US economy still growing says Fed,0
Wall Street cool to eBay's profit,0
WorldCom trial starts in New York,0
High fuel costs hit US airlines,0
European losses hit GM's profits,0
EU to probe Alitalia 'state aid',0
IMF agrees fresh Turkey funding,0
Saudi investor picks up the Savoy,0
Tsunami slows Sri Lanka's growth,0
China suspends 26 power projects,0
Two Nigerian banks set to merge,0
Virgin Blue shares plummet 20%,0
Watchdog probes Vivendi bond sale,0
Saudi NCCI's shares soar,0
JP Morgan admits US slavery links,0
Egypt and Israel seal trade deal,0
Ford gains from finance not cars,0
Wipro beats forecasts once again,0
Christmas sales worst since 1981,0
Businesses fail to plan for HIV,0
Ailing EuroDisney vows turnaround,0
UK young top Euro earnings league,0
Swiss cement firm in buying spree,0
India's Reliance family feud heats up,0
World leaders gather to face uncertainty,0
US budget deficit to reach $368bn,0
Criminal probe on Citigroup deals,0
Brazil jobless rate hits new low,0
Indonesia 'declines debt freeze',0
Parmalat bank barred from suing,0
China continues rapid growth,0
SEC to rethink post-Enron rules,0
BBC poll indicates economic gloom,0
Europe asks Asia for euro help,0
FBI agent colludes with analyst,0
Millions go missing at China bank,0
China Aviation seeks rescue deal,0
Low-cost airlines hit Eurotunnel,0
Water firm Suez in Argentina row,0
Algeria hit by further gas riots,0
India's Maruti sees profits jump,0
Aids and climate top Davos agenda,0
China now top trader with Japan,0
Trial begins of Spain's top banker,0
UK economy ends year with spurt,0
HealthSouth ex-boss goes on trial,0
Euro firms miss out on optimism,0
Lacroix label bought by US firm,0
Gallery unveils interactive tree,1
Jarre joins fairytale celebration,1
Musical treatment for Capra film,1
Richard and Judy choose top books,1
Poppins musical gets flying start,1
Bennett play takes theatre prizes,1
Levy tipped for Whitbread prize,1
West End to honour finest shows,1
Da Vinci Code is 'lousy history',1
Uganda bans Vagina Monologues,1
Artists' secret postcards on sale,1
Neeson in bid to revive theatre,1
Levy takes Whitbread novel prize,1
Adventure tale tops awards,1
Mutant book wins Guardian prize,1
Arthur Hailey: King of the bestsellers,1
Spark heads world Booker list,1
Versace art portfolio up for sale,1
Slater to star in Broadway play,1
Public show for Reynolds portrait,1
Obituary: Dame Alicia Markova,1
Fears raised over ballet future,1
Famed music director Viotti dies,1
Paraguay novel wins US book prize,1
New Harry Potter tops book chart,1
UK's National Gallery in the pink,1
Lit Idol begins search for author,1
Potter director signs Warner deal,1
Baghdad Blogger on big screen,1
US critics laud comedy Sideways,1
Dirty Den's demise seen by 14m,1
Redford's vision of Sundance,1
DVD review: Harry Potter and the Prisoner of Azkaban,1
Vera Drake scoops film award,1
Hundreds vie for best film Oscar,1
Hanks greeted at wintry premiere,1
Film row over Pirates 'cannibals',1
Stars gear up for Bafta ceremony,1
Aviator 'creator' in Oscars snub,1
Wine comedy up for six film gongs,1
No ads for Passion Oscar campaign,1
Berlin honours S Korean director,1
Stars pay tribute to actor Davis,1
US actor Ossie Davis found dead,1
Jugnot 'tops French actor league',1
Howl helps boost Japan's cinemas,1
Berlin applauds Hotel Rwanda,1
'Landmark movies' of 2004 hailed,1
De Niro film leads US box office,1
Willis sues over movie 'injury',1
Foxx and Swank win US awards,1
Spike Lee backs student directors,1
Horror film heads US box office,1
Mumbai bombs movie postponed,1
"DVD review: I, Robot",1
Brando 'rejected Godfather role',1
Dutch watch Van Gogh's last film,1
Berlin hails European cinema,1
Sky takes over Oscar night mantle,1
Snicket tops US box office chart,1
Director Nair's Vanity project,1
Spirit awards hail Sideways,1
Tautou film tops Cesar prize nods,1
Hollywood ready for Oscars night,1
Animation charms Japan box office,1
US box office set for record high,1
Low-budget film wins Cesar,1
Tautou 'to star in Da Vinci film',1
Foxx and Swank take actors awards,1
Children vote Shrek 2 best film,1
UK debut for Kevin Spacey movie,1
Box office blow for Alexander,1
Ray DVD beats box office takings,1
Ocean's Twelve raids box office,1
Indie film nominations announced,1
Fockers fuel festive film chart,1
DVD review: Spider-Man 2,1
Baby becomes new Oscar favourite,1
Russian film wins BBC world prize,1
US TV cuts nudity from BBC film,1
Oscars race enters final furlong,1
Aviator 'creator' in Oscars snub,1
Cage film's third week at US top,1
Oscar nominees gear up for lunch,1
Church anger over Bollywood film,1
Bookmakers back Aviator for Oscar,1
Global release for Japan hit film,1
Ocean's Twelve raids box office,1
Oscar nominee Dan O'Herlihy dies,1
Berlin cheers for anti-Nazi film,1
Wine comedy wins critics' award,1
Actor Foxx sees Globe nominations,1
Godzilla gets Hollywood fame star,1
God cut from Dark Materials film,1
Aviator wins top Globes accolades,1
Singer's film to show at festival,1
Surprise win for anti-Bush film,1
Da Vinci film to star Tom Hanks,1
Controversial film tops festival,1
Fockers retain film chart crown,1
Sundance to honour foreign films,1
Day-Lewis set for Berlin honour,1
Downloads enter US singles chart,1
Glasgow hosts tsunami benefit gig,1
Pop band Busted to 'take a break',1
Streets have 'album of the year',1
Manics in charge of BBC 6 Music,1
Media seek Jackson 'juror' notes,1
Band Aid retains number one spot,1
Rap boss arrested over drug find,1
Elton plays Paris charity concert,1
Elvis set to top UK singles chart,1
Wal-Mart is sued over rude lyrics,1
Pete Doherty misses bail deadline,1
Rapper Snoop Dogg sued for 'rape',1
Legendary music studio to close,1
Rapper Jay-Z becomes label boss,1
REM concerts blighted by illness,1
Ring of Fire hit co-writer dies,1
'My memories of Marley...',1
Belle named 'best Scottish band',1
Dance music not dead says Fatboy,1
Label withdraws McFadden's video,1
Byrds producer Melcher dies at 62,1
Snow Patrol feted at Irish awards,1
Doves soar to UK album summit,1
Downloads enter US singles chart,1
Top gig award for Scissor Sisters,1
Brits return Keane to number one,1
Charity single for quake relief,1
Franz man seeks government help,1
Hard act to follow for OutKast,1
Sir Paul rocks Super Bowl crowds,1
Rock group Korn's guitarist quits,1
Vibe awards back despite violence,1
'Christmas song formula' unveiled,1
Glastonbury fans to get ID cards,1
Queen recruit singer for new tour,1
U2 to play at Grammy awards show,1
Rock band U2 break ticket record,1
Police praise 'courageous' Ozzy,1
New York rockers top talent poll,1
Blair buys copies of new Band Aid,1
Eminem beats Elvis to number one,1
Sir Paul rocks Super Bowl crowds,1
J-Lo and husband plan debut duet,1
Beastie Boys win sampling battle,1
Pupils to get anti-piracy lessons,1
Spector facing more legal action,1
Usher leads Billboard nominations,1
Eminem secret gig venue revealed,1
"Beatles suits sell for $110,000",1
OutKast win at MTV Europe Awards,1
Oasis star fined for German brawl,1
Disputed Nirvana box set on sale,1
Usher leads Soul Train shortlist,1
US charity anthem is re-released,1
Queen recruit singer for new tour,1
Band Aid 20 single storms to No 1,1
iTunes now selling Band Aid song,1
Court halts Mark Morrison album,1
Prince crowned 'top music earner',1
Early Elvis recordings go on sale,1
Parker's saxophone heads auction,1
Comic Morris returns with sitcom,1
TV station refuses adoption show,1
A-listers flock to Gervais sitcom,1
Campaigners attack MTV 'sleaze',1
US actor 'found with gun residue',1
EastEnders 'is set for US remake',1
US 'to raise TV indecency fines',1
Eurovision 'greats' to do battle,1
UK TV channel rapped for CSI ad,1
X Factor show gets second series,1
Alicia Keys to open US Super Bowl,1
'Comeback' show for Friends star,1
Hillbillies singer Scoggins dies,1
Branson show flops on US screens,1
Housewives lift Channel 4 ratings,1
McCririck out of Big Brother show,1
Chris Evans back on the market,1
Top stars join US tsunami TV show,1
Star Trek fans fight to save show,1
Top of the Pops leaves BBC One,1
Oscar host Rock to keep it clean,1
Johnny and Denise lose Passport,1
Double eviction from Big Brother,1
Celebrities get their skates on,1
Holmes wins '2004 top TV moment',1
Veteran comic Cyril Fletcher dies,1
Little Britain vies for TV trophy,1
Springer criticises Opera musical,1
CSI shows give 'unrealistic view',1
Ethnic producers 'face barriers',1
US TV special for tsunami relief,1
Gervais writing Simpsons episode,1
John Peel replacement show begins,1
Brookside actress Keaveney dies,1
&#163;1.8m indecency fine for Viacom,1
Celebrities get to stay in jungle,1
Triple triumph for Little Britain,1
BBC 'should allow more scrutiny',1
Greer attacks 'bully' Big Brother,1
No charges against TV's Cosby,1
Wife Swap makers sue US 'copycat',1
Show over for MTV's The Osbournes,1
Jungle TV show ratings drop by 4m,1
Duran Duran show set for US TV,1
US show sued for rat-eating stunt,1
Muslim group attacks TV drama 24,1
Brookside creator's Channel 4 bid,1
Little Britain two top comic list,1
TV show unites Angolan families,1
Volcano drama erupts on BBC One,1
South Bank Awards honour hit soap,1
Housewives lift Channel 4 ratings,1
Baywatch dubbed 'worst TV import',1
Stern dropped from radio stations,1
US TV host Clark suffers stroke,1
New media battle for Bafta awards,1
Bets off after Big Brother 'leak',1
School tribute for TV host Carson,1
Singer Ferguson 'facing eviction',1
Farrell due to make US TV debut,1
Stallone evicted from Big Brother,1
Fox 'too reliant on reality TV',1
George Michael to perform for BBC,1
Joy Division story to become film,1
New York rockers top talent poll,1
Aaliyah claim dismissed by court,1
Three DJs replace Peel radio show,1
Connick Jr to lead Broadway show,1
Elvis fans hold birthday bash,1
Elvis regains top chart position,1
Pop band Busted to 'take a break',1
Franz Ferdinand's art school lesson,1
Singer Knight backs anti-gun song,1
Portishead back after eight years,1
Fightstar take to the stage,1
Elvis 'set for chart hat-trick',1
Youssou N'Dour wins music prize,1
TOTP turns to Elvis impersonator,1
Blue beat U2 to top France honour,1
Ten-year tragedy of missing Manic,1
Mogul Wilson backing UK rap band,1
Singer Sizzla jailed for swearing,1
Spears seeks aborted tour payment,1
Deal to ban 'homophobic' reggae,1
Soul sensation ready for awards,1
Prince crowned 'top music earner',1
Brit awards for Devon music acts,1
Rock star sued by ex-girlfriend,1
Scissor Sisters triumph at Brits,1
Jamelia's return to the top,1
Cult band Kasabian surge forward,1
Brits debate over 'urban' music,1
Row threatens Hendrix museum plan,1
No jail for singer Courtney Love,1
Rapper Kanye West's shrewd soul,1
Singer Christina Aguilera to wed,1
Brits return Keane to number one,1
U2's desire to be number one,1
Lasting influence of legend Charles,1
Grammys honour soul star Charles,1
Abba reunite for musical premiere,1
Help for indies in download sales,1
T in the Park sells out in days,1
Black Sabbath top rock album poll,1
Michael film signals 'retirement',1
"Hendrix guitar fetches £100,000",1
German music in a 'zombie' state,1
Musical treatment for Capra film,1
Famed music director Viotti dies,1
TV presenter Deeley drops CD:UK,1
The Producers scoops stage awards,1
Rocker Doherty in on-stage fight,1
The Sound of Music is coming home,1
Download chart debut is delayed,1
Rapper films music video in jail,1
Music man to the Oscars,1
Church urges Nelly show boycott,1
Rap feud in 50 Cent's G-Unit crew,1
Prodigy join V Festival line-up,1
DJ double act revamp chart show,1
Rapper 50 Cent scores chart first,1
Goodrem wins top female MTV prize,1
REM announce new Glasgow concert,1
Rapper 50 Cent ends protege feud,1
Musicians to tackle US red tape,1
Angels 'favourite funeral song',1
U2 stars enter rock Hall of Fame,1
Tough schedule delays Elliot show,1
Singer Ian Brown 'in gig arrest',1
No UK premiere for Rings musical,1
Dame Julie pops in to see Poppins,1
Snow Patrol bassist exits group,1
Fockers keeps US box office lead,1
Spider-Man creator wins profits,1
Fry set for role in Hitchhiker's,1
Bollywood draws global stars,1
Hollywood hunts hits at Sundance,1
Actress Roberts takes spider role,1
Film production 'falls' 40% in UK,1
Fantasy book wins Hollywood deal,1
The comic book genius of Stan Lee,1
Bangkok film festival battles on,1
Carry On star Patsy Rowlands dies,1
Tautou 'to star in Da Vinci film',1
Double win for Sea Inside,1
BBC denies Blackadder TV comeback,1
Corbett attacks 'dumbed-down TV',1
Smith loses US box office crown,1
BBC to pour £9m into new comedy,1
How the Academy Awards flourished,1
Hoffman hits out over modern film,1
Johnny Depp: The acting outlaw,1
Patti Smith to host arts festival,1
Roxy Music on Isle of Wight bill,1
Music mogul Fuller sells company,1
Johnny Cash manager Holiff dies,1
UK 'world's biggest music buyer',1
Pixies take on Reading and Leeds,1
Vera Drake leads UK Oscar hopes,1
Moreno debut makes Oscar mark,1
Bening makes awards breakthrough,1
Oscars steer clear of controversy,1
Kidman wins photographer battle,1
Bookmakers back Aviator for Oscar,1
Van Gogh festival film withdrawn,1
Douglas set for Indian adventure,1
Russian film wins BBC world prize,1
Incredibles win animation awards,1
Actor Scott is new Bond favourite,1
Singer's film to show at festival,1
De Niro film leads US box office,1
Films on war triumph at Sundance,1
Career honour for actor DiCaprio,1
Howl helps boost Japan's cinemas,1
Keanu Reeves given Hollywood star,1
De Niro completes box office coup,1
Day-Lewis set for Berlin honour,1
US composer recreates Bach score,1
Applegate's Charity show closes,1
Ray Charles studio becomes museum,1
Britney attacks 'false tabloids',1
Abba queen enters music rich list,1
Casino Royale is next Bond movie,1
Berlin celebrates European cinema,1
India to deport Bollywood actress,1
Ray DVD beats box office takings,1
Women in film 'are earning less',1
Vera Drake's Bafta triumph hope,1
Roundabout continues nostalgia trip,1
Stars shine on Bafta red carpet,1
Bafta to hand out movie honours,1
Stars pay tribute to actor Davis,1
Aviator and Vera take Bafta glory,1
Film star Fox behind theatre bid,1
Shark Tale DVD is US best-seller,1
Lopez misses UK charity premiere,1
Super Size Me wins writers' award,1
Original Exorcist to be screened,1
Oscar nominees lack pulling power,1
Hitch holds on to US box office,1
Tarantino to direct CSI episode,1
Bollywood DVD fraudster is jailed,1
US 'afflicted' with awards fatigue,1
Critics back Aviator for Oscars,1
Briton wins short film Oscar,1
